                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.79103,                0.64333,                 1.1525,                0.85407,                0.72999,                0.77723,                0.57809,                 1.3391,                 1.2775,                 1.4949,              0.0002625,              0.0002625,              0.0002625
                    128,                0.78079,                0.64617,                  1.148,                0.89762,                0.72591,                0.78795,                0.58439,                 1.3124,                  1.265,                 1.4691,              0.0002526,              0.0002526,              0.0002526
                    129,                0.78483,                 0.6347,                 1.1441,                0.87927,                0.72387,                0.78448,                0.57978,                 1.3246,                 1.2779,                 1.4727,              0.0002427,              0.0002427,              0.0002427
                    130,                0.78255,                0.62677,                 1.1474,                 0.8735,                0.71722,                0.77992,                0.57904,                 1.3329,                 1.2846,                 1.4786,              0.0002328,              0.0002328,              0.0002328
                    131,                0.76768,                0.62826,                 1.1392,                 0.8888,                0.73448,                0.78601,                0.57593,                   1.33,                 1.2869,                  1.468,              0.0002229,              0.0002229,              0.0002229
                    132,                0.77255,                0.62737,                 1.1416,                0.85423,                0.73612,                0.77737,                0.57338,                 1.3146,                 1.3127,                 1.4611,               0.000213,               0.000213,               0.000213
                    133,                 0.7796,                0.62676,                 1.1409,                0.89646,                0.71978,                0.78087,                0.57891,                 1.2989,                 1.3253,                 1.4535,              0.0002031,              0.0002031,              0.0002031
                    134,                0.76171,                0.62314,                 1.1357,                0.87867,                0.73584,                0.78772,                0.58019,                 1.3037,                 1.2996,                 1.4624,              0.0001932,              0.0001932,              0.0001932
                    135,                0.76501,                0.61924,                 1.1445,                0.87687,                0.72658,                0.78268,                0.58132,                 1.3048,                 1.2927,                 1.4692,              0.0001833,              0.0001833,              0.0001833
                    136,                0.77546,                0.62198,                 1.1437,                0.87501,                0.73775,                0.78555,                0.57907,                 1.3149,                 1.2915,                 1.4677,              0.0001734,              0.0001734,              0.0001734
                    137,                0.76243,                0.60617,                 1.1345,                0.86467,                0.73885,                0.78375,                0.57837,                 1.3367,                 1.2771,                 1.4838,              0.0001635,              0.0001635,              0.0001635
                    138,                0.76891,                0.61559,                 1.1403,                0.87644,                0.72141,                 0.7801,                0.57817,                 1.3325,                 1.2743,                 1.4768,              0.0001536,              0.0001536,              0.0001536
                    139,                0.75688,                0.59962,                 1.1296,                0.89578,                0.72019,                0.78136,                0.57881,                 1.3462,                 1.2587,                 1.4906,              0.0001437,              0.0001437,              0.0001437
                    140,                0.74385,                0.60249,                 1.1242,                0.85167,                 0.7282,                0.77639,                0.58136,                 1.3391,                 1.2902,                 1.4746,              0.0001338,              0.0001338,              0.0001338
                    141,                0.71597,                0.47704,                 1.0919,                  0.862,                0.73204,                0.77539,                0.57816,                 1.3215,                 1.2797,                 1.4644,              0.0001239,              0.0001239,              0.0001239
                    142,                 0.7085,                0.45957,                 1.0856,                0.85895,                0.73004,                0.77658,                0.58241,                 1.3252,                 1.2668,                 1.4724,               0.000114,               0.000114,               0.000114
                    143,                0.69882,                0.45093,                 1.0838,                0.87224,                0.73816,                0.78063,                  0.579,                 1.3381,                 1.2498,                 1.4815,              0.0001041,              0.0001041,              0.0001041
                    144,                0.69295,                0.43508,                 1.0741,                0.85607,                0.74272,                0.77152,                 0.5764,                 1.3385,                 1.2566,                 1.4738,               9.42e-05,               9.42e-05,               9.42e-05
                    145,                0.68863,                0.43389,                 1.0694,                0.86382,                0.74224,                 0.7738,                0.57727,                 1.3461,                 1.2589,                 1.4821,               8.43e-05,               8.43e-05,               8.43e-05
                    146,                 0.6818,                0.42965,                 1.0623,                0.84507,                0.74265,                0.77266,                0.57742,                 1.3483,                 1.2672,                 1.4924,               7.44e-05,               7.44e-05,               7.44e-05
                    147,                0.68045,                0.43079,                 1.0679,                0.84843,                0.73984,                0.77149,                0.57486,                 1.3473,                 1.2702,                 1.4918,               6.45e-05,               6.45e-05,               6.45e-05
