                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                0.75446,                  0.591,                  1.132,                 0.8931,                0.77819,                0.83998,                0.65325,                 1.0469,                 1.0105,                 1.2055,              0.0003021,              0.0003021,              0.0003021
                    124,                0.76509,                0.59484,                 1.1307,                0.86753,                0.79616,                0.84082,                0.65967,                  1.037,                 1.0054,                  1.194,              0.0002922,              0.0002922,              0.0002922
                    125,                0.77106,                0.60493,                 1.1304,                0.86846,                0.78799,                0.84647,                0.66097,                 1.0404,                0.93993,                  1.202,              0.0002823,              0.0002823,              0.0002823
                    126,                0.75607,                0.58762,                 1.1278,                0.82382,                0.81546,                0.84562,                0.66418,                 1.0424,                0.94467,                 1.1989,              0.0002724,              0.0002724,              0.0002724
                    127,                0.75949,                0.58421,                 1.1242,                0.84268,                0.79544,                0.84747,                0.66324,                 1.0424,                0.96491,                 1.1949,              0.0002625,              0.0002625,              0.0002625
                    128,                0.74955,                0.57334,                  1.119,                0.86983,                0.78549,                0.85313,                0.66166,                 1.0436,                0.94876,                 1.1947,              0.0002526,              0.0002526,              0.0002526
                    129,                0.76416,                 0.5893,                 1.1254,                0.88426,                 0.7752,                 0.8518,                0.65646,                 1.0527,                0.97324,                  1.194,              0.0002427,              0.0002427,              0.0002427
                    130,                0.75402,                0.57061,                 1.1206,                0.84761,                 0.8027,                0.84474,                0.65144,                 1.0766,                0.99319,                 1.2145,              0.0002328,              0.0002328,              0.0002328
                    131,                0.75794,                0.58067,                 1.1282,                 0.8529,                0.80591,                0.84497,                 0.6566,                 1.0721,                0.98353,                 1.2153,              0.0002229,              0.0002229,              0.0002229
                    132,                0.73995,                0.56647,                 1.1178,                0.84099,                0.80433,                0.84838,                0.64799,                 1.1027,                 1.0071,                 1.2286,               0.000213,               0.000213,               0.000213
                    133,                0.75051,                0.58365,                 1.1208,                0.88662,                0.78445,                0.84693,                0.65136,                 1.0875,                0.98006,                 1.2246,              0.0002031,              0.0002031,              0.0002031
                    134,                0.73957,                0.56233,                 1.1154,                0.89213,                0.78472,                0.85263,                0.65598,                 1.0648,                0.96001,                 1.2118,              0.0001932,              0.0001932,              0.0001932
                    135,                0.74443,                0.56107,                 1.1197,                0.89619,                 0.7813,                  0.852,                0.66545,                 1.0338,                 0.9336,                 1.1897,              0.0001833,              0.0001833,              0.0001833
                    136,                0.74259,                0.56552,                 1.1142,                0.90379,                0.78609,                0.85676,                0.66546,                 1.0289,                0.91562,                 1.1836,              0.0001734,              0.0001734,              0.0001734
                    137,                 0.7426,                0.55624,                 1.1119,                0.90295,                0.78472,                0.85522,                0.66356,                 1.0451,                0.93813,                 1.1912,              0.0001635,              0.0001635,              0.0001635
                    138,                0.74492,                0.55879,                 1.1142,                0.88861,                0.79017,                0.85503,                0.66217,                 1.0472,                0.92415,                 1.1902,              0.0001536,              0.0001536,              0.0001536
                    139,                0.73287,                0.54918,                 1.1053,                0.90996,                0.78628,                0.85462,                0.66141,                 1.0459,                0.92898,                 1.1939,              0.0001437,              0.0001437,              0.0001437
                    140,                0.73589,                0.55671,                 1.1095,                0.90165,                0.78963,                0.85757,                0.66558,                 1.0511,                  0.937,                 1.1971,              0.0001338,              0.0001338,              0.0001338
                    141,                0.68706,                0.43185,                 1.0696,                 0.9148,                0.78146,                0.85778,                0.66547,                 1.0495,                 0.9279,                 1.1965,              0.0001239,              0.0001239,              0.0001239
                    142,                0.67915,                0.40748,                 1.0636,                0.93334,                0.77655,                0.85837,                0.66954,                 1.0284,                0.90888,                  1.184,               0.000114,               0.000114,               0.000114
                    143,                0.67299,                0.40371,                 1.0537,                0.92212,                0.78782,                0.85727,                0.66842,                 1.0359,                0.92088,                 1.1947,              0.0001041,              0.0001041,              0.0001041
                    144,                 0.6557,                0.39759,                 1.0466,                0.91234,                0.78759,                0.85561,                0.66358,                 1.0404,                0.93492,                 1.2006,               9.42e-05,               9.42e-05,               9.42e-05
                    145,                0.65778,                 0.3877,                 1.0487,                0.91946,                0.77982,                0.85721,                0.66676,                  1.047,                0.94524,                 1.2053,               8.43e-05,               8.43e-05,               8.43e-05
                    146,                0.65231,                0.38659,                 1.0437,                0.93359,                 0.7806,                0.85424,                0.66627,                 1.0524,                0.97558,                 1.2062,               7.44e-05,               7.44e-05,               7.44e-05
                    147,                0.65561,                0.39227,                 1.0471,                0.93997,                0.77492,                0.85458,                0.66993,                 1.0474,                0.97077,                 1.2005,               6.45e-05,               6.45e-05,               6.45e-05
                    148,                0.64751,                0.37877,                 1.0383,                 0.9269,                0.77655,                0.85714,                0.67211,                 1.0368,                0.97353,                 1.1914,               5.46e-05,               5.46e-05,               5.46e-05
                    149,                0.64834,                0.38454,                 1.0414,                 0.9201,                0.78407,                0.85963,                0.67493,                 1.0336,                0.96865,                 1.1874,               4.47e-05,               4.47e-05,               4.47e-05
