                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.89208,                0.83176,                 1.2234,                0.89603,                0.67266,                 0.7546,                0.54035,                 1.3966,                 1.3442,                 1.5514,              0.0005892,              0.0005892,              0.0005892
                     95,                0.88909,                0.79633,                 1.2201,                0.87267,                0.67362,                0.75074,                 0.5338,                 1.4267,                 1.3792,                 1.5756,              0.0005793,              0.0005793,              0.0005793
                     96,                0.88397,                0.80485,                 1.2164,                0.82352,                0.68669,                0.75682,                 0.5336,                 1.4254,                 1.3445,                  1.561,              0.0005694,              0.0005694,              0.0005694
                     97,                 0.8997,                0.81295,                 1.2337,                0.77098,                 0.6728,                0.73874,                0.53455,                 1.4212,                 1.4254,                 1.5816,              0.0005595,              0.0005595,              0.0005595
                     98,                0.89472,                0.79135,                 1.2216,                0.80077,                0.72958,                0.76116,                0.54768,                 1.4087,                 1.2766,                 1.5657,              0.0005496,              0.0005496,              0.0005496
                     99,                0.88899,                 0.7938,                 1.2073,                0.84252,                0.68753,                0.75663,                0.54386,                 1.3962,                  1.328,                 1.5468,              0.0005397,              0.0005397,              0.0005397
                    100,                 0.8816,                0.79258,                 1.2145,                0.81201,                0.66481,                0.74697,                0.53656,                 1.4306,                 1.3829,                 1.5741,              0.0005298,              0.0005298,              0.0005298
                    101,                0.86833,                0.77023,                    1.2,                0.79614,                0.69649,                0.76654,                0.54291,                 1.4268,                 1.3629,                 1.5568,              0.0005199,              0.0005199,              0.0005199
                    102,                0.88298,                0.78317,                 1.2189,                 0.8192,                0.68424,                0.75631,                0.54419,                 1.4101,                 1.3745,                 1.5505,                0.00051,                0.00051,                0.00051
                    103,                0.87331,                0.79038,                 1.2059,                0.85324,                0.65973,                  0.748,                0.53633,                 1.4521,                 1.3878,                 1.5701,              0.0005001,              0.0005001,              0.0005001
                    104,                0.85698,                0.76556,                 1.1994,                0.79807,                0.71164,                0.76389,                0.54444,                 1.4373,                 1.3637,                 1.5561,              0.0004902,              0.0004902,              0.0004902
                    105,                0.88002,                0.79174,                 1.2142,                0.83728,                0.64326,                0.74661,                0.53069,                  1.455,                 1.4112,                 1.5658,              0.0004803,              0.0004803,              0.0004803
                    106,                0.87151,                0.76864,                 1.2036,                0.83786,                0.69527,                 0.7643,                0.54426,                 1.3978,                 1.3264,                 1.5236,              0.0004704,              0.0004704,              0.0004704
                    107,                0.86077,                0.76263,                 1.1972,                0.83938,                0.70507,                0.77098,                0.55016,                 1.4059,                 1.3249,                 1.5248,              0.0004605,              0.0004605,              0.0004605
                    108,                0.86691,                0.75746,                 1.2089,                0.83508,                0.69926,                0.75968,                0.53989,                 1.4447,                 1.2807,                 1.5708,              0.0004506,              0.0004506,              0.0004506
                    109,                0.87161,                0.76792,                  1.204,                0.86355,                0.69612,                0.77303,                0.55185,                 1.4207,                 1.2861,                 1.5322,              0.0004407,              0.0004407,              0.0004407
                    110,                0.85127,                0.73021,                 1.1918,                0.83402,                0.69898,                0.76469,                0.54411,                 1.4169,                 1.2994,                 1.5365,              0.0004308,              0.0004308,              0.0004308
                    111,                0.86462,                 0.7438,                 1.1984,                0.78049,                0.73897,                0.75809,                0.53661,                 1.4394,                 1.3177,                 1.5692,              0.0004209,              0.0004209,              0.0004209
                    112,                0.87012,                0.75064,                 1.1992,                0.86065,                0.70466,                0.77481,                0.55909,                 1.3752,                 1.2848,                 1.5123,               0.000411,               0.000411,               0.000411
                    113,                0.84815,                0.74072,                 1.1932,                0.85239,                0.70945,                 0.7681,                0.55227,                  1.381,                 1.2894,                 1.5224,              0.0004011,              0.0004011,              0.0004011
                    114,                0.84861,                0.73247,                 1.1865,                0.80278,                0.73285,                 0.7807,                 0.5579,                 1.4001,                  1.277,                 1.5452,              0.0003912,              0.0003912,              0.0003912
                    115,                0.85487,                0.73527,                 1.1918,                0.83667,                0.70834,                0.77261,                0.55448,                 1.3914,                 1.3117,                 1.5468,              0.0003813,              0.0003813,              0.0003813
                    116,                0.84645,                0.73554,                 1.1864,                0.80722,                0.72162,                0.77211,                  0.547,                  1.421,                  1.287,                 1.5594,              0.0003714,              0.0003714,              0.0003714
                    117,                0.84326,                0.72588,                 1.1904,                0.82128,                  0.721,                0.77344,                0.55132,                 1.4464,                  1.263,                 1.5804,              0.0003615,              0.0003615,              0.0003615
                    118,                 0.8447,                0.72495,                 1.1835,                0.83927,                0.69363,                0.75528,                0.54511,                 1.4416,                 1.3074,                 1.5722,              0.0003516,              0.0003516,              0.0003516
                    119,                0.85255,                0.74167,                 1.1905,                 0.8073,                0.70447,                0.76321,                0.54273,                  1.437,                 1.2808,                 1.5878,              0.0003417,              0.0003417,              0.0003417
                    120,                0.83184,                0.71707,                 1.1741,                0.79027,                0.72033,                0.78026,                0.55404,                   1.42,                 1.2567,                 1.5676,              0.0003318,              0.0003318,              0.0003318
                    121,                  0.828,                 0.7203,                 1.1803,                0.80058,                0.71693,                0.76971,                0.54792,                 1.4344,                 1.3079,                 1.5869,              0.0003219,              0.0003219,              0.0003219
                    122,                0.82357,                0.71001,                 1.1718,                0.82167,                0.72468,                0.78379,                0.55436,                 1.4153,                 1.2936,                 1.5585,               0.000312,               0.000312,               0.000312
                    123,                0.82322,                0.70793,                 1.1675,                0.83173,                0.72382,                0.78628,                0.54946,                 1.4276,                 1.2777,                 1.5737,              0.0003021,              0.0003021,              0.0003021
                    124,                0.83143,                0.70584,                 1.1756,                0.81491,                0.71839,                0.77832,                0.54452,                 1.4475,                 1.2865,                 1.5882,              0.0002922,              0.0002922,              0.0002922
                    125,                 0.8166,                0.69852,                 1.1728,                0.81674,                0.72836,                0.78377,                0.55114,                 1.4292,                 1.2484,                 1.5792,              0.0002823,              0.0002823,              0.0002823
                    126,                0.81856,                0.70357,                 1.1669,                0.79501,                0.73833,                0.77132,                0.55251,                 1.4164,                 1.2557,                 1.5685,              0.0002724,              0.0002724,              0.0002724
                    127,                0.81764,                0.69691,                 1.1672,                0.80593,                0.72853,                0.77058,                0.54877,                 1.4346,                 1.2769,                 1.5808,              0.0002625,              0.0002625,              0.0002625
                    128,                0.81099,                0.69185,                 1.1685,                0.81803,                0.72345,                0.77395,                 0.5517,                 1.4428,                 1.2381,                 1.5974,              0.0002526,              0.0002526,              0.0002526
                    129,                0.81696,                0.68329,                 1.1649,                0.83874,                0.72884,                0.77665,                0.55233,                 1.4492,                 1.2456,                 1.6003,              0.0002427,              0.0002427,              0.0002427
                    130,                0.81205,                0.67443,                 1.1656,                0.81321,                0.73905,                0.78665,                0.56236,                 1.4298,                 1.2484,                 1.5758,              0.0002328,              0.0002328,              0.0002328
                    131,                0.79687,                0.67862,                 1.1551,                0.82783,                0.73633,                0.78302,                0.55951,                 1.4256,                 1.2662,                 1.5743,              0.0002229,              0.0002229,              0.0002229
                    132,                 0.8003,                 0.6722,                 1.1533,                0.81694,                0.72303,                 0.7716,                0.55387,                 1.4226,                 1.3264,                 1.5724,               0.000213,               0.000213,               0.000213
                    133,                0.81305,                0.67989,                 1.1621,                0.84008,                0.72611,                0.77772,                0.56521,                 1.3969,                 1.3094,                 1.5542,              0.0002031,              0.0002031,              0.0002031
                    134,                0.79522,                0.66741,                 1.1555,                0.86442,                0.71387,                0.78594,                0.56278,                  1.396,                 1.2905,                 1.5568,              0.0001932,              0.0001932,              0.0001932
                    135,                0.79829,                0.67217,                 1.1683,                0.85724,                0.71065,                0.78041,                0.55746,                  1.417,                  1.316,                 1.5788,              0.0001833,              0.0001833,              0.0001833
                    136,                0.80313,                0.66055,                 1.1603,                0.85027,                0.72836,                0.78702,                0.55661,                 1.4278,                 1.2944,                 1.5755,              0.0001734,              0.0001734,              0.0001734
                    137,                0.79297,                0.65428,                 1.1554,                0.83525,                0.73775,                0.79168,                0.55749,                 1.4394,                 1.2071,                 1.5964,              0.0001635,              0.0001635,              0.0001635
                    138,                0.79744,                0.66838,                 1.1565,                0.83101,                0.75368,                0.78927,                0.55606,                 1.4433,                 1.2136,                  1.596,              0.0001536,              0.0001536,              0.0001536
                    139,                0.78656,                0.64517,                 1.1477,                0.81987,                0.74529,                0.78499,                0.55643,                 1.4374,                 1.2109,                 1.5954,              0.0001437,              0.0001437,              0.0001437
                    140,                 0.7756,                0.65005,                 1.1417,                0.86076,                0.72992,                0.79091,                0.55891,                 1.4296,                 1.2277,                 1.5908,              0.0001338,              0.0001338,              0.0001338
                    141,                0.75156,                0.52532,                 1.1189,                 0.8354,                0.72509,                0.78587,                0.56246,                 1.4024,                 1.2226,                 1.5771,              0.0001239,              0.0001239,              0.0001239
                    142,                0.74313,                 0.5058,                 1.1099,                0.80471,                0.73285,                 0.7785,                0.55642,                 1.4205,                 1.2328,                 1.5926,               0.000114,               0.000114,               0.000114
                    143,                0.73802,                0.49921,                 1.1111,                0.81024,                0.73821,                0.77532,                0.55873,                 1.4237,                 1.2506,                 1.5923,              0.0001041,              0.0001041,              0.0001041
                    144,                0.73112,                0.48914,                 1.0997,                  0.852,                0.72141,                0.78144,                0.56239,                 1.4241,                 1.2447,                 1.5931,               9.42e-05,               9.42e-05,               9.42e-05
                    145,                0.71838,                0.48061,                 1.0879,                0.83337,                0.74265,                0.78441,                0.56096,                  1.433,                 1.2477,                 1.5945,               8.43e-05,               8.43e-05,               8.43e-05
                    146,                0.71805,                0.47314,                 1.0868,                0.84143,                0.73502,                0.78604,                 0.5613,                 1.4341,                 1.2409,                 1.5985,               7.44e-05,               7.44e-05,               7.44e-05
                    147,                0.71425,                0.47525,                 1.0958,                 0.8394,                0.74037,                0.78319,                0.55935,                 1.4384,                 1.2433,                  1.608,               6.45e-05,               6.45e-05,               6.45e-05
